trial_number,video_name,Joy,Inspiration,Tenderness,Sadness,Fear,Disgust,Arousal,Valence,Familiarity,Liking,type,subject,actualOrder,stimulus,labelAngie
20.0,24,3.57,1.19,2.87,0.0,0.0,0.0,2.31,4.41,0.7000000000000001,5.04,imagen,20,15.0,ten4,Joy
21.0,24,0.63,0.28,0.49,0.0,0.0,0.42,0.14,3.92,0.0,2.66,imagen,20,16.0,ten5,Joy
31.0,24,2.66,1.33,4.13,0.35,0.0,0.0,1.54,4.48,0.49,5.109999999999999,imagen,20,17.0,ten8,Tenderness
32.0,24,0.63,1.4,0.0,0.0,0.0,0.0,0.84,4.13,0.28,3.5,imagen,20,18.0,ins4,Inspiration
19.0,24,0.42,4.97,2.24,1.19,0.56,0.0,1.12,4.27,0.42,3.43,imagen,20,19.0,ins5,Inspiration
5.0,24,1.68,4.27,4.27,3.99,0.21,0.0,2.94,3.850000000000001,0.84,2.38,imagen,20,20.0,ins8,Inspiration
14.0,24,1.19,0.0,4.34,5.67,0.0,0.14,3.71,2.31,6.510000000000001,3.5,video,20,0.0,sad4,Sadness
27.0,24,0.0,0.0,0.56,2.52,0.28,2.59,1.89,1.82,0.0,2.73,video,20,1.0,sad5,Disgust
26.0,24,0.0,0.0,0.14,0.42,0.07,0.14,0.21,1.61,0.0,2.24,video,20,2.0,sad8,Sadness
25.0,24,0.0,0.0,0.0,1.75,3.850000000000001,6.23,5.390000000000001,0.63,0.0,0.84,video,20,3.0,dis4,Disgust
40.0,24,0.0,0.0,0.0,0.84,4.27,6.37,5.109999999999999,0.7000000000000001,0.14,0.0,video,20,4.0,dis5,Disgust
42.0,24,0.0,0.0,0.0,0.0,3.850000000000001,4.97,4.27,1.4,0.0,0.0,video,20,5.0,dis8,Disgust
13.0,24,1.19,0.0,0.0,0.49,5.390000000000001,0.84,6.3,1.96,0.0,5.18,video,20,6.0,fear4,Fear
41.0,24,0.0,0.0,0.0,0.0,5.739999999999999,0.7000000000000001,3.43,1.96,0.0,2.45,video,20,7.0,fear5,Fear
15.0,24,0.42,0.0,0.77,0.21,4.27,0.84,3.92,1.75,0.0,4.34,video,20,8.0,fear8,Fear
10.0,24,0.77,0.49,0.0,0.56,0.0,0.0,0.77,3.5,0.0,1.75,video,20,9.0,neu4,Joy
11.0,24,0.98,0.77,3.5,1.68,0.0,0.0,2.1,4.34,0.0,2.94,video,20,10.0,neu5,Tenderness
12.0,24,0.28,0.35,0.0,1.12,0.98,0.84,3.01,2.17,1.47,1.33,video,20,11.0,neu8,Sadness
3.0,24,5.95,1.4,1.82,0.0,0.0,0.14,3.22,5.600000000000001,0.0,3.5,video,20,12.0,joy4,Joy
1.0,24,6.79,2.52,3.36,0.35,0.0,0.0,5.109999999999999,7.0,0.0,5.18,video,20,13.0,joy5,Joy
36.0,24,0.98,0.0,0.0,0.0,0.0,0.98,1.19,4.97,4.27,1.12,video,20,14.0,joy8,Neutro
23.0,24,0.28,0.49,3.01,2.31,0.98,0.14,1.75,2.66,6.44,4.27,video,20,15.0,ten4,Tenderness
24.0,24,2.31,0.21,4.760000000000001,2.66,0.0,0.0,4.899999999999999,4.55,5.739999999999999,5.739999999999999,video,20,16.0,ten5,Tenderness
34.0,24,5.53,1.05,5.88,0.0,0.28,0.0,4.83,5.32,0.0,5.25,video,20,17.0,ten8,Tenderness
35.0,24,4.899999999999999,5.53,1.12,0.63,0.0,0.0,3.5,4.83,0.0,5.32,video,20,18.0,ins4,Inspiration
22.0,24,1.4,3.78,0.0,0.0,0.0,0.0,2.66,4.83,1.68,4.27,video,20,19.0,ins5,Inspiration
2.0,24,2.03,5.18,0.35,0.0,0.14,0.0,2.66,4.760000000000001,0.0,3.5,video,20,20.0,ins8,Inspiration
7.0,8,0.0,0.84,0.0,5.18,3.64,0.63,4.83,1.4,3.71,2.1,imagen,21,0.0,sad4,Sadness
28.0,8,0.0,0.0,0.0,4.48,0.0,0.0,2.24,2.1,4.2,3.5,imagen,21,1.0,sad5,Sadness
29.0,8,0.0,0.0,0.0,4.2,2.24,0.0,3.92,1.26,2.17,1.26,imagen,21,2.0,sad8,Sadness
8.0,8,0.07,0.0,0.0,2.45,4.69,6.72,6.09,0.0,6.72,0.0,imagen,21,3.0,dis4,Disgust
41.0,8,0.0,0.0,0.0,0.0,0.0,4.69,4.760000000000001,0.56,1.19,0.0,imagen,21,4.0,dis5,Disgust
42.0,8,0.0,0.0,0.0,0.0,0.21,5.04,5.109999999999999,0.42,0.77,0.0,imagen,21,5.0,dis8,Disgust
40.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.82,0.0,2.24,imagen,21,6.0,fear4,Fear
30.0,8,0.0,0.0,0.0,0.0,0.56,0.0,0.56,1.47,6.16,0.49,imagen,21,7.0,fear5,Fear
9.0,8,0.0,0.0,0.0,1.19,5.88,4.41,5.04,0.77,1.68,0.0,imagen,21,8.0,fear8,Fear
20.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.21,3.5,0.98,3.5,imagen,21,9.0,neu4,Neutro
21.0,8,0.0,0.28,0.0,0.0,0.0,0.0,0.14,3.5,1.82,3.5,imagen,21,10.0,neu5,Inspiration
19.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1.05,3.5,7.0,3.5,imagen,21,11.0,neu8,Neutro
2.0,8,5.109999999999999,4.97,4.2,0.0,0.0,0.0,5.109999999999999,5.53,4.760000000000001,4.760000000000001,imagen,21,12.0,joy4,Joy
35.0,8,4.48,0.0,4.48,0.0,0.0,0.0,3.57,5.32,5.04,5.46,imagen,21,13.0,joy5,Neutro
14.0,8,5.04,1.26,1.12,0.0,0.0,0.35,1.82,4.83,1.54,4.27,imagen,21,14.0,joy8,Joy
36.0,8,5.81,0.0,4.899999999999999,0.0,0.0,0.0,5.04,6.16,5.109999999999999,6.16,imagen,21,15.0,ten4,Joy
34.0,8,0.0,0.0,0.49,0.0,0.0,0.21,0.0,3.5,0.0,2.94,imagen,21,16.0,ten5,Tenderness
1.0,8,4.13,4.13,5.53,2.38,0.0,1.4,3.64,4.97,4.760000000000001,3.5,imagen,21,17.0,ten8,Tenderness
15.0,8,0.0,4.48,0.0,0.0,0.0,0.0,1.96,5.04,1.12,3.99,imagen,21,18.0,ins4,Inspiration
3.0,8,4.27,5.67,0.98,0.0,0.0,0.56,4.760000000000001,5.88,5.04,4.27,imagen,21,19.0,ins5,Inspiration
13.0,8,0.0,4.899999999999999,0.0,0.0,0.0,0.98,1.19,3.64,3.5,2.52,imagen,21,20.0,ins8,Inspiration
10.0,8,0.0,0.0,4.62,5.32,0.0,0.77,3.57,1.4,1.89,1.68,video,21,0.0,sad4,Sadness
25.0,8,0.0,0.0,0.0,4.06,1.05,0.0,3.64,1.82,1.33,0.7000000000000001,video,21,1.0,sad5,Sadness
26.0,8,0.0,0.0,0.42,4.97,0.0,0.0,4.13,1.68,0.84,2.24,video,21,2.0,sad8,Sadness
11.0,8,0.0,0.0,0.0,0.0,0.7000000000000001,6.510000000000001,6.37,0.7000000000000001,0.35,0.0,video,21,3.0,dis4,Disgust
38.0,8,0.0,0.0,0.0,0.0,1.12,5.25,5.88,0.56,3.57,0.0,video,21,4.0,dis5,Disgust
39.0,8,0.0,0.0,0.0,0.0,0.42,5.32,5.390000000000001,0.21,1.05,0.0,video,21,5.0,dis8,Disgust
37.0,8,0.0,0.0,0.0,0.0,4.55,0.0,4.760000000000001,0.35,0.84,0.21,video,21,6.0,fear4,Fear
27.0,8,0.0,0.0,0.0,0.0,5.109999999999999,0.42,4.55,0.7000000000000001,1.19,0.7000000000000001,video,21,7.0,fear5,Fear
12.0,8,0.0,0.0,0.0,0.0,4.55,0.0,4.2,0.7000000000000001,1.61,0.77,video,21,8.0,fear8,Fear
23.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.98,3.5,video,21,9.0,neu4,Neutro
24.0,8,0.0,0.0,0.0,0.0,0.49,0.0,1.47,1.54,6.09,0.91,video,21,10.0,neu5,Fear
22.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,1.4,video,21,11.0,neu8,Neutro
5.0,8,5.18,2.38,0.0,0.0,0.0,0.42,2.31,3.5,0.84,3.5,video,21,12.0,joy4,Joy
32.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.54,3.5,video,21,13.0,joy5,Neutro
17.0,8,4.760000000000001,0.0,0.0,0.0,0.0,0.42,4.48,4.27,3.43,2.94,video,21,14.0,joy8,Joy
33.0,8,3.92,0.0,4.62,0.56,0.0,0.0,4.48,5.25,6.44,4.69,video,21,15.0,ten4,Tenderness
31.0,8,3.5,0.0,4.899999999999999,0.0,0.0,0.0,1.96,5.18,0.84,4.27,video,21,16.0,ten5,Tenderness
4.0,8,4.899999999999999,4.48,5.53,4.06,0.0,0.35,5.390000000000001,5.25,1.68,4.48,video,21,17.0,ten8,Tenderness
18.0,8,0.7000000000000001,4.97,0.0,1.96,0.0,0.0,4.41,4.41,6.79,3.99,video,21,18.0,ins4,Inspiration
6.0,8,4.34,5.600000000000001,0.0,1.68,0.0,0.0,4.97,5.18,3.64,4.06,video,21,19.0,ins5,Inspiration
16.0,8,0.49,4.62,0.0,0.0,0.0,0.0,2.31,5.53,2.03,3.5,video,21,20.0,ins8,Inspiration
32.0,19,1.47,1.82,1.96,4.34,1.96,2.31,3.57,2.59,4.2,2.24,imagen,23,0.0,sad4,Sadness
24.0,19,1.54,1.54,3.850000000000001,2.73,1.61,1.61,2.52,2.38,3.43,4.27,imagen,23,1.0,sad5,Tenderness
9.0,19,2.17,2.17,1.54,3.5,2.38,1.54,4.760000000000001,2.87,4.69,2.52,imagen,23,2.0,sad8,Sadness
7.0,19,1.75,3.78,1.68,3.92,4.41,5.32,5.04,1.54,5.81,2.17,imagen,23,3.0,dis4,Disgust
33.0,19,1.68,1.68,1.68,4.2,1.75,3.5,3.36,4.760000000000001,4.34,2.17,imagen,23,4.0,dis5,Sadness
31.0,19,1.4,1.54,1.68,3.5,1.68,4.2,3.57,2.87,4.760000000000001,2.66,imagen,23,5.0,dis8,Disgust
8.0,19,4.27,2.52,1.33,2.52,3.5,2.45,4.760000000000001,4.83,4.2,4.69,imagen,23,6.0,fear4,Joy
23.0,19,1.82,2.31,3.5,1.96,4.27,1.96,3.43,2.87,5.600000000000001,3.64,imagen,23,7.0,fear5,Fear
22.0,19,1.4,3.850000000000001,1.19,1.26,4.62,1.89,3.64,2.73,5.109999999999999,4.06,imagen,23,8.0,fear8,Fear
1.0,19,2.59,4.55,2.31,1.47,1.4,1.47,5.18,4.48,5.32,4.83,imagen,23,9.0,neu4,Inspiration
2.0,19,3.99,3.64,3.5,1.4,1.33,1.33,4.83,3.5,5.739999999999999,3.22,imagen,23,10.0,neu5,Joy
3.0,19,5.390000000000001,3.43,3.71,4.41,1.47,1.4,5.25,4.2,5.25,4.2,imagen,23,11.0,neu8,Joy
17.0,19,3.01,3.08,2.17,1.4,1.4,1.33,3.22,3.5,2.66,3.5,imagen,23,12.0,joy4,Inspiration
41.0,19,3.850000000000001,4.2,3.71,1.4,1.33,1.19,4.62,4.2,5.04,4.13,imagen,23,13.0,joy5,Inspiration
27.0,19,3.78,2.87,2.94,1.68,1.68,2.66,2.8,2.66,3.43,2.87,imagen,23,14.0,joy8,Joy
25.0,19,3.99,3.36,5.109999999999999,1.4,1.47,1.47,3.43,5.390000000000001,5.600000000000001,5.390000000000001,imagen,23,15.0,ten4,Tenderness
40.0,19,3.5,1.54,4.55,3.99,1.47,1.33,3.57,4.69,3.43,4.2,imagen,23,16.0,ten5,Tenderness
18.0,19,3.64,2.73,4.48,1.19,1.33,1.26,4.34,4.34,5.390000000000001,4.2,imagen,23,17.0,ten8,Tenderness
42.0,19,2.17,4.27,2.24,2.24,2.24,1.19,3.57,2.73,2.31,4.06,imagen,23,18.0,ins4,Inspiration
26.0,19,4.13,2.87,2.94,0.98,1.12,1.12,2.52,2.94,3.43,3.78,imagen,23,19.0,ins5,Joy
16.0,19,4.13,5.04,4.2,1.75,1.68,1.61,4.83,3.92,4.760000000000001,4.55,imagen,23,20.0,ins8,Inspiration
35.0,19,1.89,1.26,3.5,2.8,1.26,1.19,3.71,4.55,5.18,4.27,video,23,0.0,sad4,Tenderness
21.0,19,2.31,2.66,1.82,2.66,1.68,1.26,2.8,4.41,2.52,4.41,video,23,1.0,sad5,Sadness
12.0,19,3.22,2.45,4.27,3.5,1.33,1.33,3.5,3.5,4.48,3.5,video,23,2.0,sad8,Tenderness
10.0,19,4.41,4.41,1.4,1.4,1.33,1.4,4.62,5.04,4.69,5.390000000000001,video,23,3.0,dis4,Disgust
36.0,19,2.73,1.26,3.5,1.19,1.19,1.68,3.57,4.13,4.760000000000001,4.2,video,23,4.0,dis5,Tenderness
34.0,19,0.7000000000000001,0.91,1.19,1.4,1.54,2.52,0.42,2.59,4.62,4.55,video,23,5.0,dis8,Disgust
11.0,19,1.82,2.1,1.75,4.62,3.850000000000001,1.19,4.34,2.66,2.24,3.01,video,23,6.0,fear4,Sadness
20.0,19,3.5,4.34,2.38,2.38,4.55,1.12,4.27,4.13,5.32,4.2,video,23,7.0,fear5,Fear
19.0,19,2.17,2.66,1.68,4.760000000000001,4.13,2.38,3.64,2.24,4.27,3.01,video,23,8.0,fear8,Sadness
4.0,19,3.92,4.69,2.03,0.98,0.98,0.91,3.5,4.41,5.46,3.5,video,23,9.0,neu4,Inspiration
5.0,19,4.760000000000001,5.600000000000001,2.38,2.38,1.33,1.26,4.760000000000001,4.83,5.88,4.41,video,23,10.0,neu5,Inspiration
6.0,19,2.66,4.899999999999999,3.99,1.89,1.82,1.75,4.760000000000001,4.760000000000001,2.1,3.92,video,23,11.0,neu8,Inspiration
14.0,19,3.5,1.68,1.68,3.5,1.61,1.61,4.41,3.01,2.24,3.01,video,23,12.0,joy4,Joy
38.0,19,1.82,2.52,1.68,2.17,1.68,1.82,1.12,2.52,0.77,2.73,video,23,13.0,joy5,Inspiration
30.0,19,3.99,2.8,4.83,3.64,2.66,1.82,3.5,4.41,5.53,4.899999999999999,video,23,14.0,joy8,Tenderness
28.0,19,3.5,3.92,4.83,3.57,1.4,1.4,4.62,5.32,6.3,4.55,video,23,15.0,ten4,Tenderness
37.0,19,2.66,1.68,4.27,3.5,1.33,1.4,3.5,4.27,0.0,4.69,video,23,16.0,ten5,Tenderness
15.0,19,4.55,1.75,4.48,1.12,0.98,1.05,4.48,4.48,3.64,3.99,video,23,17.0,ten8,Joy
39.0,19,3.71,4.34,3.92,3.08,1.4,1.4,3.29,4.48,1.26,4.41,video,23,18.0,ins4,Inspiration
29.0,19,3.64,4.27,3.78,2.03,1.96,1.61,3.5,4.41,4.62,4.69,video,23,19.0,ins5,Inspiration
13.0,19,2.59,4.48,1.82,1.82,1.82,1.75,3.5,3.5,4.760000000000001,2.94,video,23,20.0,ins8,Inspiration
9.0,3,0.0,0.0,0.0,0.84,0.0,0.0,1.26,1.61,0.0,2.24,imagen,24,0.0,sad4,Sadness
22.0,3,0.0,0.0,4.55,4.13,0.0,0.0,1.96,2.66,4.34,4.2,imagen,24,1.0,sad5,Tenderness
8.0,3,0.0,0.0,0.0,2.03,0.0,0.0,0.0,2.1,0.0,1.68,imagen,24,2.0,sad8,Sadness
36.0,3,0.0,0.0,0.0,0.0,3.36,2.94,1.61,3.5,0.0,0.98,imagen,24,3.0,dis4,Fear
35.0,3,0.0,0.0,0.0,0.0,1.12,5.25,3.57,2.24,7.0,0.84,imagen,24,4.0,dis5,Disgust
34.0,3,0.0,0.0,0.0,0.0,5.53,6.02,3.36,1.19,7.0,1.75,imagen,24,5.0,dis8,Disgust
7.0,3,0.0,0.0,0.0,0.0,3.5,0.0,3.22,2.66,1.54,3.36,imagen,24,6.0,fear4,Fear
23.0,3,0.0,0.0,0.0,0.0,1.75,0.0,1.75,2.31,2.38,2.31,imagen,24,7.0,fear5,Fear
24.0,3,0.0,0.0,0.0,0.0,1.54,6.37,3.57,2.1,0.49,0.0,imagen,24,8.0,fear8,Disgust
38.0,3,0.84,0.0,0.0,0.0,0.0,0.0,0.28,3.5,6.58,3.43,imagen,24,9.0,neu4,Joy
39.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,imagen,24,10.0,neu5,Neutro
37.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,3.5,1.96,3.5,imagen,24,11.0,neu8,Neutro
27.0,3,1.96,0.0,0.0,0.0,0.0,0.0,1.12,4.06,0.0,3.36,imagen,24,12.0,joy4,Joy
1.0,3,4.13,3.5,3.5,3.5,3.5,3.5,3.71,3.5,3.5,5.18,imagen,24,13.0,joy5,Joy
26.0,3,4.69,3.5,0.0,0.0,0.0,0.0,1.96,4.2,0.0,5.04,imagen,24,14.0,joy8,Joy
17.0,3,4.06,0.21,4.34,0.0,0.0,0.0,3.5,4.41,4.97,5.600000000000001,imagen,24,15.0,ten4,Tenderness
2.0,3,0.0,0.0,4.06,0.07,0.0,0.0,2.87,4.2,3.01,4.2,imagen,24,16.0,ten5,Tenderness
18.0,3,3.5,0.0,3.01,0.0,0.0,0.0,0.98,3.5,2.31,3.78,imagen,24,17.0,ten8,Joy
3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,3.5,imagen,24,18.0,ins4,Neutro
16.0,3,0.0,1.05,0.0,0.0,0.0,0.0,0.77,4.06,0.0,3.78,imagen,24,19.0,ins5,Inspiration
25.0,3,0.0,2.24,0.0,0.0,0.0,0.0,0.91,4.06,0.77,2.03,imagen,24,20.0,ins8,Inspiration
12.0,3,5.25,0.0,0.0,0.0,0.0,0.0,2.38,4.41,5.46,7.0,video,24,0.0,sad4,Joy
19.0,3,0.0,0.0,0.0,1.12,0.0,1.26,0.7000000000000001,1.89,0.0,2.31,video,24,1.0,sad5,Disgust
11.0,3,0.0,0.0,0.0,0.56,0.0,0.0,0.77,2.03,0.0,2.24,video,24,2.0,sad8,Sadness
33.0,3,0.0,0.0,0.0,0.0,1.05,4.899999999999999,3.08,2.66,0.0,1.05,video,24,3.0,dis4,Disgust
32.0,3,0.0,0.0,0.0,0.0,1.26,5.18,3.01,2.17,4.55,1.61,video,24,4.0,dis5,Disgust
31.0,3,0.0,0.0,0.0,0.0,0.0,5.390000000000001,2.59,0.77,0.0,0.56,video,24,5.0,dis8,Disgust
10.0,3,0.0,0.0,0.0,0.0,4.41,1.4,4.34,2.31,0.0,4.899999999999999,video,24,6.0,fear4,Fear
20.0,3,0.0,0.0,0.0,0.0,5.32,4.69,6.37,2.31,3.43,7.0,video,24,7.0,fear5,Fear
21.0,3,0.0,0.0,0.0,0.0,2.38,0.0,1.61,2.38,0.0,4.2,video,24,8.0,fear8,Fear
41.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,2.31,video,24,9.0,neu4,Neutro
42.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.54,2.17,video,24,10.0,neu5,Neutro
40.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.36,3.5,video,24,11.0,neu8,Neutro
30.0,3,6.44,0.0,0.0,0.0,0.0,0.0,4.27,4.62,7.0,7.0,video,24,12.0,joy4,Joy
4.0,3,3.5,0.0,0.0,0.0,0.0,0.0,1.26,3.850000000000001,0.0,3.5,video,24,13.0,joy5,Joy
29.0,3,5.04,0.0,0.0,0.0,0.0,0.0,4.2,4.899999999999999,6.79,6.93,video,24,14.0,joy8,Joy
14.0,3,4.06,3.92,4.760000000000001,0.0,0.0,0.0,1.61,3.99,5.95,4.48,video,24,15.0,ten4,Tenderness
5.0,3,3.92,0.0,2.24,0.0,0.0,0.0,1.33,3.5,0.0,3.5,video,24,16.0,ten5,Joy
15.0,3,4.760000000000001,2.1,4.69,0.0,0.0,0.0,2.94,4.48,0.0,4.41,video,24,17.0,ten8,Joy
6.0,3,0.0,4.34,0.0,0.98,0.0,0.0,4.55,4.06,0.0,4.2,video,24,18.0,ins4,Inspiration
13.0,3,4.41,5.04,0.0,0.0,0.0,0.0,4.06,4.34,6.72,5.32,video,24,19.0,ins5,Inspiration
28.0,3,2.38,1.89,0.0,0.0,0.0,0.0,0.77,3.850000000000001,0.0,2.94,video,24,20.0,ins8,Joy
6.0,[[10]],1.05,2.1,3.92,4.83,3.15,0.0,1.4,2.52,1.26,1.54,imagen,25,0.0,sad4,Sadness
27.0,[[12]],0.42,0.28,0.0,2.59,1.33,0.0,1.33,1.96,1.47,2.24,imagen,25,1.0,sad5,Sadness
16.0,[[11]],1.75,0.0,0.98,5.32,4.34,4.2,1.26,1.54,0.7000000000000001,0.0,imagen,25,2.0,sad8,Sadness
25.0,[[16]],1.68,0.14,0.0,0.49,1.89,6.02,1.75,2.03,1.89,0.56,imagen,25,3.0,dis4,Disgust
5.0,[[18]],4.41,3.01,2.8,3.99,3.29,4.62,1.82,1.47,7.0,0.0,imagen,25,4.0,dis5,Disgust
4.0,[[17]],1.47,2.45,0.0,3.78,3.92,4.899999999999999,1.19,1.82,0.42,1.68,imagen,25,5.0,dis8,Disgust
17.0,[[13]],1.68,1.12,0.0,2.87,4.62,3.64,1.47,2.73,1.05,2.24,imagen,25,6.0,fear4,Fear
26.0,[[15]],1.05,1.05,0.35,0.21,2.59,0.0,1.47,2.66,1.96,2.38,imagen,25,7.0,fear5,Fear
18.0,[[14]],2.1,3.29,1.05,1.4,3.99,3.08,0.84,2.8,1.26,3.36,imagen,25,8.0,fear8,Fear
33.0,[[19]],1.54,0.84,0.14,0.14,0.21,0.0,1.12,3.64,1.96,3.22,imagen,25,9.0,neu4,Joy
32.0,[[21]],2.52,0.63,1.05,0.0,0.14,0.0,1.54,3.29,2.94,3.22,imagen,25,10.0,neu5,Joy
31.0,[[20]],1.33,0.21,0.35,0.42,0.0,0.0,1.47,3.15,3.850000000000001,3.64,imagen,25,11.0,neu8,Joy
37.0,[[1]],5.32,4.34,3.64,0.0,0.0,0.0,2.03,4.62,2.8,4.760000000000001,imagen,25,12.0,joy4,Joy
19.0,[[3]],4.55,3.850000000000001,3.99,0.0,0.0,0.0,0.77,4.2,1.75,4.13,imagen,25,13.0,joy5,Joy
12.0,[[2]],5.81,5.18,4.41,0.0,0.0,0.0,1.89,5.95,1.05,6.02,imagen,25,14.0,joy8,Joy
11.0,[[7]],4.62,4.34,4.83,0.0,0.0,0.0,0.98,4.83,4.2,4.760000000000001,imagen,25,15.0,ten4,Tenderness
39.0,[[9]],5.04,4.06,5.739999999999999,0.14,0.0,0.0,1.26,4.760000000000001,1.26,4.62,imagen,25,16.0,ten5,Tenderness
21.0,[[8]],5.18,4.06,6.3,0.28,0.0,0.0,0.56,4.48,1.4,4.899999999999999,imagen,25,17.0,ten8,Tenderness
20.0,[[4]],4.83,4.55,4.62,0.0,0.0,0.0,0.98,4.41,6.510000000000001,4.48,imagen,25,18.0,ins4,Joy
38.0,[[6]],4.2,5.390000000000001,3.850000000000001,0.42,0.14,0.0,0.63,4.83,0.98,4.34,imagen,25,19.0,ins5,Inspiration
10.0,[[5]],4.62,4.899999999999999,3.92,4.13,0.0,0.0,0.84,4.27,0.98,5.04,imagen,25,20.0,ins8,Inspiration
3.0,[[31]],4.2,3.64,3.64,3.92,0.0,0.0,1.26,2.94,2.24,4.2,video,25,0.0,sad4,Joy
30.0,[[33]],0.42,0.28,0.84,2.73,0.7000000000000001,0.42,0.84,3.08,2.17,3.57,video,25,1.0,sad5,Sadness
13.0,[[32]],0.35,0.77,0.98,5.32,0.14,0.0,1.19,0.98,0.98,3.850000000000001,video,25,2.0,sad8,Sadness
28.0,[[37]],4.2,0.14,0.0,0.0,1.05,4.2,0.77,3.57,1.26,3.15,video,25,3.0,dis4,Disgust
2.0,[[39]],4.48,3.22,3.78,2.94,3.22,3.99,1.19,3.92,1.54,3.850000000000001,video,25,4.0,dis5,Joy
1.0,[[38]],2.38,2.73,0.0,3.78,3.850000000000001,4.899999999999999,1.12,2.59,1.33,2.38,video,25,5.0,dis8,Disgust
14.0,[[34]],0.0,0.0,0.77,3.5,5.739999999999999,1.26,2.73,1.54,1.75,3.78,video,25,6.0,fear4,Fear
29.0,[[36]],0.56,0.49,0.28,0.28,2.8,1.47,1.26,2.52,2.8,3.29,video,25,7.0,fear5,Fear
15.0,[[35]],0.0,0.21,0.35,3.43,5.95,3.36,2.66,2.66,1.12,3.64,video,25,8.0,fear8,Fear
36.0,[[40]],0.56,0.35,0.21,0.14,0.0,0.0,0.84,2.94,0.77,2.94,video,25,9.0,neu4,Joy
35.0,[[42]],0.56,0.28,0.14,0.14,0.14,0.0,0.28,3.08,0.56,2.52,video,25,10.0,neu5,Joy
34.0,[[41]],1.19,0.77,0.84,0.63,0.0,0.0,0.56,3.64,0.7000000000000001,2.8,video,25,11.0,neu8,Joy
40.0,[[22]],5.25,4.06,4.06,0.0,0.0,0.0,1.82,4.48,1.61,4.34,video,25,12.0,joy4,Joy
22.0,[[24]],4.27,1.19,2.24,0.0,0.0,0.0,0.98,4.06,1.26,3.78,video,25,13.0,joy5,Joy
9.0,[[23]],4.27,3.85,3.78,0.7,0.07,0.0,1.12,4.62,1.33,5.25,video,25,14.0,joy8,Joy
8.0,[[28]],4.27,4.27,5.18,3.99,0.21,0.56,1.33,4.48,1.26,5.109999999999999,video,25,15.0,ten4,Tenderness
42.0,[[30]],4.06,4.48,4.2,0.35,0.0,0.0,0.98,4.62,2.38,4.83,video,25,16.0,ten5,Inspiration
24.0,[[29]],4.2,5.04,6.16,1.47,0.0,0.0,1.4,4.2,2.8,4.899999999999999,video,25,17.0,ten8,Tenderness
23.0,[[25]],2.1,4.48,3.78,4.62,0.0,0.0,1.47,3.850000000000001,1.12,4.2,video,25,18.0,ins4,Sadness
41.0,[[27]],3.99,4.899999999999999,1.96,0.42,0.0,0.0,0.84,4.48,2.31,4.62,video,25,19.0,ins5,Inspiration
7.0,[[26]],4.41,6.44,4.48,0.0,0.0,0.0,1.26,5.04,1.4,5.46,video,25,20.0,ins8,Inspiration
26.0,10,0.0,0.0,0.56,5.600000000000001,0.0,0.0,4.83,3.5,1.82,3.01,imagen,26,0.0,sad4,Sadness
2.0,12,0.0,0.0,0.98,6.93,3.29,0.0,7.0,0.28,6.16,0.84,imagen,26,1.0,sad5,Sadness
18.0,11,0.0,0.0,0.0,5.88,5.88,2.66,4.62,0.56,5.18,0.0,imagen,26,2.0,sad8,Sadness
16.0,16,0.0,0.0,0.0,0.0,0.7000000000000001,5.53,5.109999999999999,1.33,3.5,0.84,imagen,26,3.0,dis4,Disgust
25.0,18,1.89,0.0,0.0,0.0,0.0,3.850000000000001,2.45,3.01,6.3,1.68,imagen,26,4.0,dis5,Disgust
17.0,17,0.0,0.0,0.0,0.0,0.0,6.44,6.58,0.0,5.04,0.0,imagen,26,5.0,dis8,Disgust
1.0,13,0.63,3.5,0.7000000000000001,0.0,6.02,0.0,5.88,2.87,4.48,4.55,imagen,26,6.0,fear4,Fear
27.0,15,1.96,0.0,0.0,0.0,4.55,0.0,1.82,3.78,4.97,2.38,imagen,26,7.0,fear5,Fear
3.0,14,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,imagen,26,8.0,fear8,Fear
39.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.91,3.5,0.0,3.5,imagen,26,9.0,neu4,Neutro
37.0,21,0.0,1.12,1.12,0.0,0.0,0.0,0.56,4.13,0.28,3.5,imagen,26,10.0,neu5,Neutro
38.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.84,3.5,0.0,3.5,imagen,26,11.0,neu8,Neutro
24.0,1,7.0,5.88,0.0,0.0,0.0,0.0,6.02,6.37,6.79,6.23,imagen,26,12.0,joy4,Joy
